2022-02-20 20:47:57.597 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:57.693 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:57.693 UTC,project1user,UPDATE,execute S_8: UPDATE review SET rating = $1 WHERE i_id=$2 AND u_id=$3
2022-02-20 20:47:57.694 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:57.793 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:57.793 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:47:57.794 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:57.894 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:57.894 UTC,project1user,SELECT,execute S_5: SELECT avg(rating) FROM review r WHERE r.i_id=$1
2022-02-20 20:47:57.895 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:57.994 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:57.994 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:47:57.995 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.094 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.094 UTC,project1user,UPDATE,execute S_9: UPDATE item SET title = $1 WHERE i_id=$2
2022-02-20 20:47:58.095 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.193 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.193 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:47:58.195 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.294 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.294 UTC,project1user,SELECT,execute S_5: SELECT avg(rating) FROM review r WHERE r.i_id=$1
2022-02-20 20:47:58.296 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.393 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.394 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:47:58.394 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.494 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.494 UTC,project1user,UPDATE,execute S_8: UPDATE review SET rating = $1 WHERE i_id=$2 AND u_id=$3
2022-02-20 20:47:58.495 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.594 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.595 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:47:58.596 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.693 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.693 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:47:58.694 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.793 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.794 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:47:58.796 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.894 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.894 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:47:58.895 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:58.994 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:58.994 UTC,project1user,SELECT,execute S_6: SELECT * FROM review r WHERE r.i_id=$1 ORDER BY creation_date DESC
2022-02-20 20:47:58.995 UTC,project1user,SELECT,execute S_7: SELECT * FROM trust t WHERE t.source_u_id=$1
2022-02-20 20:47:58.996 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.094 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.094 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:47:59.095 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.193 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.193 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:47:59.194 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.294 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.294 UTC,project1user,UPDATE,execute S_8: UPDATE review SET rating = $1 WHERE i_id=$2 AND u_id=$3
2022-02-20 20:47:59.295 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.394 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.394 UTC,project1user,SELECT,execute S_6: SELECT * FROM review r WHERE r.i_id=$1 ORDER BY creation_date DESC
2022-02-20 20:47:59.395 UTC,project1user,SELECT,execute S_7: SELECT * FROM trust t WHERE t.source_u_id=$1
2022-02-20 20:47:59.396 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.494 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.494 UTC,project1user,SELECT,execute S_5: SELECT avg(rating) FROM review r WHERE r.i_id=$1
2022-02-20 20:47:59.495 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.593 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.594 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:47:59.595 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.693 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.694 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:47:59.695 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.794 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.794 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:47:59.795 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.894 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.894 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:47:59.896 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:47:59.994 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:47:59.994 UTC,project1user,SELECT,"execute S_12: SELECT * FROM review r, useracct u WHERE u.u_id = r.u_id AND r.u_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:47:59.996 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.093 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.093 UTC,project1user,SELECT,"execute S_12: SELECT * FROM review r, useracct u WHERE u.u_id = r.u_id AND r.u_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:00.095 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.194 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.194 UTC,project1user,UPDATE,execute S_8: UPDATE review SET rating = $1 WHERE i_id=$2 AND u_id=$3
2022-02-20 20:48:00.195 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.294 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.294 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:48:00.294 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.394 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.394 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:48:00.396 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.494 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.494 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:00.495 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.593 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.593 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:00.594 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.693 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.693 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:00.695 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.794 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.794 UTC,project1user,UPDATE,execute S_9: UPDATE item SET title = $1 WHERE i_id=$2
2022-02-20 20:48:00.794 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.894 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.894 UTC,project1user,SELECT,"execute S_12: SELECT * FROM review r, useracct u WHERE u.u_id = r.u_id AND r.u_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:00.896 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:00.994 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:00.994 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:00.995 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.093 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.093 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:01.094 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.193 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.193 UTC,project1user,SELECT,"execute S_12: SELECT * FROM review r, useracct u WHERE u.u_id = r.u_id AND r.u_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:01.194 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.293 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.293 UTC,project1user,UPDATE,execute S_9: UPDATE item SET title = $1 WHERE i_id=$2
2022-02-20 20:48:01.294 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.394 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.394 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:01.395 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.494 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.494 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:48:01.495 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.594 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.594 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:01.595 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.693 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.693 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:01.695 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.793 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.793 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:48:01.794 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.893 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.894 UTC,project1user,SELECT,"execute S_12: SELECT * FROM review r, useracct u WHERE u.u_id = r.u_id AND r.u_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:01.895 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:01.994 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:01.994 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:48:01.995 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.094 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.094 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:48:02.095 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.193 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.193 UTC,project1user,SELECT,execute S_6: SELECT * FROM review r WHERE r.i_id=$1 ORDER BY creation_date DESC
2022-02-20 20:48:02.195 UTC,project1user,SELECT,execute S_7: SELECT * FROM trust t WHERE t.source_u_id=$1
2022-02-20 20:48:02.195 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.293 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.294 UTC,project1user,SELECT,"execute S_12: SELECT * FROM review r, useracct u WHERE u.u_id = r.u_id AND r.u_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:02.296 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.394 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.394 UTC,project1user,SELECT,execute S_6: SELECT * FROM review r WHERE r.i_id=$1 ORDER BY creation_date DESC
2022-02-20 20:48:02.395 UTC,project1user,SELECT,execute S_7: SELECT * FROM trust t WHERE t.source_u_id=$1
2022-02-20 20:48:02.395 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.494 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.494 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:02.496 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.593 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.593 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:02.594 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.695 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.699 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:02.700 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.793 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.793 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:48:02.794 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.894 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.894 UTC,project1user,SELECT,execute S_5: SELECT avg(rating) FROM review r WHERE r.i_id=$1
2022-02-20 20:48:02.895 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:02.994 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:02.994 UTC,project1user,UPDATE,execute S_8: UPDATE review SET rating = $1 WHERE i_id=$2 AND u_id=$3
2022-02-20 20:48:02.995 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.094 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.094 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:48:03.095 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.193 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.193 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:48:03.194 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.293 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.293 UTC,project1user,SELECT,execute S_5: SELECT avg(rating) FROM review r WHERE r.i_id=$1
2022-02-20 20:48:03.295 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.393 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.394 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:03.395 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.494 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.494 UTC,project1user,SELECT,"execute S_12: SELECT * FROM review r, useracct u WHERE u.u_id = r.u_id AND r.u_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:03.495 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.594 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.594 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:03.595 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.693 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.693 UTC,project1user,SELECT,execute S_5: SELECT avg(rating) FROM review r WHERE r.i_id=$1
2022-02-20 20:48:03.694 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.793 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.793 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:48:03.794 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.893 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.894 UTC,project1user,SELECT,execute S_6: SELECT * FROM review r WHERE r.i_id=$1 ORDER BY creation_date DESC
2022-02-20 20:48:03.895 UTC,project1user,SELECT,execute S_7: SELECT * FROM trust t WHERE t.source_u_id=$1
2022-02-20 20:48:03.895 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:03.994 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:03.994 UTC,project1user,UPDATE,execute S_8: UPDATE review SET rating = $1 WHERE i_id=$2 AND u_id=$3
2022-02-20 20:48:03.995 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.094 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.094 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:48:04.095 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.193 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.193 UTC,project1user,UPDATE,execute S_4: UPDATE useracct SET name = $1 WHERE u_id=$2
2022-02-20 20:48:04.194 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.293 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.293 UTC,project1user,UPDATE,execute S_8: UPDATE review SET rating = $1 WHERE i_id=$2 AND u_id=$3
2022-02-20 20:48:04.295 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.393 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.394 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:04.394 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.494 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.494 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:04.496 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.594 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.594 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:04.595 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.694 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.694 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:48:04.695 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.793 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.793 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:04.794 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.894 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.894 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:48:04.896 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:04.994 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:04.994 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:04.995 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.093 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.093 UTC,project1user,SELECT,"execute S_10: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:05.094 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.193 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.194 UTC,project1user,SELECT,"execute S_12: SELECT * FROM review r, useracct u WHERE u.u_id = r.u_id AND r.u_id=$1 ORDER BY rating DESC, r.creation_date DESC LIMIT 10"
2022-02-20 20:48:05.195 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.294 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.294 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:05.295 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.394 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.394 UTC,project1user,SELECT,"execute S_11: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=$1 AND t.source_u_id=$2"
2022-02-20 20:48:05.396 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.494 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.494 UTC,project1user,SELECT,execute S_6: SELECT * FROM review r WHERE r.i_id=$1 ORDER BY creation_date DESC
2022-02-20 20:48:05.495 UTC,project1user,SELECT,execute S_7: SELECT * FROM trust t WHERE t.source_u_id=$1
2022-02-20 20:48:05.496 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.593 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.593 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:05.594 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.693 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.693 UTC,project1user,SELECT,execute S_5: SELECT avg(rating) FROM review r WHERE r.i_id=$1
2022-02-20 20:48:05.694 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.794 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.794 UTC,project1user,UPDATE,execute S_9: UPDATE item SET title = $1 WHERE i_id=$2
2022-02-20 20:48:05.794 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.894 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.894 UTC,project1user,UPDATE,execute S_3: UPDATE trust SET trust = $1 WHERE source_u_id=$2 AND target_u_id=$3
2022-02-20 20:48:05.895 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:05.994 UTC,project1user,BEGIN,execute S_2: BEGIN
2022-02-20 20:48:05.994 UTC,project1user,SELECT,execute S_5: SELECT avg(rating) FROM review r WHERE r.i_id=$1
2022-02-20 20:48:05.995 UTC,project1user,COMMIT,execute S_1: COMMIT
2022-02-20 20:48:06.093 UTC,project1user,BEGIN,execute S_2: BEGIN
